    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
     -0.9768885205,       4.463485647,      0.1509325207,     0.06309902427
     -0.9802891779,       4.459512812,      0.1495092252,     0.06184257466
     -0.9830466122,       4.456676836,      0.1480635672,     0.06090326566
     -0.9865249509,       4.452693188,       0.146679033,     0.06004251036
     -0.9893485723,       4.449847898,      0.1452751681,     0.05927348478
     -0.9934184233,       4.444609544,      0.1438878359,     0.05858631787
     -0.9973966564,       4.440215431,      0.1425939402,     0.05753962266
     -0.9995701356,       4.439288262,      0.1413148099,     0.05656904732
      -1.003266636,       4.435607053,      0.1400825044,     0.05587937455
      -1.008739252,       4.428823759,      0.1389116373,     0.05500099446
      -1.015557999,       4.420717965,      0.1377622197,     0.05396416032
      -1.021722314,       4.413419976,      0.1366270663,     0.05279432818
      -1.027061379,       4.407680712,      0.1355176422,     0.05189811954
      -1.031528564,       4.402718273,      0.1344636354,     0.05089819818
      -1.036040829,       4.397364221,      0.1334411108,     0.04998685791
      -1.038209056,       4.396263328,      0.1324182198,     0.04894248345
      -1.039377219,       4.396438074,      0.1314359411,     0.04791415855
      -1.043698684,       4.390460193,      0.1304686069,     0.04691550405
      -1.045445934,        4.38964415,      0.1295219582,     0.04578785488
      -1.044918927,       4.392111578,      0.1285814057,     0.04470359919
      -1.049587673,       4.385681642,      0.1276927076,     0.04353832495
      -1.053038638,       4.381341714,      0.1267906806,     0.04275404181
      -1.057964296,       4.374807618,      0.1259351959,     0.04196485358
      -1.061019179,       4.371512015,      0.1250814993,     0.04104338012
      -1.064814101,       4.367175927,      0.1242350972,     0.04020141677
       -1.06679664,       4.365713203,      0.1233933032,     0.03946468769
      -1.071371849,       4.359925054,      0.1225531292,     0.03866072871
      -1.074786276,       4.356542298,      0.1217270925,     0.03798962653
      -1.078552605,       4.352335813,      0.1209153495,     0.03722747569
      -1.082511272,       4.347788079,      0.1201060009,     0.03645827273
      -1.085760442,       4.344434276,      0.1192933882,     0.03564175199
       -1.08723224,       4.344159899,      0.1184801965,     0.03489424625
      -1.090177439,       4.341320931,      0.1176590626,      0.0344755852
      -1.093097066,       4.338343697,      0.1168569837,     0.03401830833
      -1.099248949,       4.330322019,      0.1160601423,     0.03358575652
      -1.103028338,       4.326073112,      0.1152642254,     0.03323322179
