    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.720903819,        3.65066766,     -0.2522066603,      0.1738034028
      -1.719440524,        3.65350567,     -0.2618047685,      0.1746349761
      -1.708864408,       3.676524295,     -0.2702200022,      0.1752741067
      -1.728041077,       3.636225027,     -0.2776464493,      0.1739944799
      -1.742268193,       3.602794911,     -0.2839521857,      0.1715167792
      -1.721272814,       3.653903666,     -0.2896263937,       0.171051393
       -1.68364482,       3.730709228,     -0.2940297324,      0.1691387282
      -1.679407802,       3.738790239,     -0.2977772774,      0.1662423613
      -1.700059474,       3.700595442,     -0.3006097518,      0.1636142406
      -1.692640758,       3.714588983,     -0.3027553118,      0.1617746048
      -1.686891099,       3.725514003,     -0.3042818837,         0.1592647
       -1.69194828,       3.713674418,      -0.305292506,      0.1563536515
      -1.701064356,       3.700800229,     -0.3057249259,      0.1543372267
       -1.68807345,       3.721450802,     -0.3057558931,       0.152593659
      -1.693157858,        3.71601981,     -0.3053824826,      0.1506725628
      -1.704798124,       3.694145938,     -0.3046072388,      0.1490920039
      -1.712910442,        3.67735389,     -0.3035423455,      0.1474198697
      -1.715100464,       3.673771048,     -0.3022867571,      0.1463312572
