    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.232114633,       4.208212761,      0.1092086438,     0.02627534911
      -1.234103171,        4.20632735,      0.1085059848,     0.02656566682
      -1.239177496,       4.199732907,      0.1078327779,     0.02688904182
       -1.23680787,       4.206813736,      0.1071622524,     0.02728816533
      -1.240978502,       4.200604424,      0.1064953474,     0.02772138195
       -1.24693472,       4.192269582,      0.1058269755,     0.02792070414
      -1.247487005,       4.193998635,      0.1051632528,     0.02833742499
       -1.25122588,       4.188863653,      0.1044868315,     0.02873371377
      -1.253602112,       4.186288491,      0.1037779916,      0.0292081099
      -1.259317882,       4.178736853,       0.103087374,     0.02970584019
      -1.258497876,       4.181664678,      0.1024142616,     0.03025279004
      -1.258938295,       4.182286714,      0.1017137529,     0.03069378875
      -1.263666255,       4.176149817,        0.10102563,     0.03098673853
      -1.269165583,       4.169427596,      0.1003394372,     0.03146013403
      -1.272319453,       4.166183447,     0.09961961041,     0.03200180869
       -1.27536512,       4.162914822,     0.09889636628,     0.03256637508
      -1.275728534,       4.163726891,     0.09817038862,     0.03312723126
      -1.281033185,        4.15707605,     0.09745078723,     0.03348752327
       -1.28147085,       4.158089825,     0.09669254242,      0.0337957406
      -1.283713146,       4.155830143,     0.09591036284,     0.03376929249
      -1.283788192,       4.157218403,     0.09511796769,     0.03418094373
      -1.280828082,       4.162925885,     0.09439839521,     0.03481342798
      -1.286819085,        4.15564911,     0.09370637522,     0.03539873009
      -1.284262751,       4.161232134,      0.0930376931,      0.0362523695
      -1.287519241,       4.157556863,     0.09240078473,     0.03696099016
      -1.286726532,       4.160127902,     0.09178065289,     0.03778263522
      -1.284845445,       4.166460347,     0.09115236885,     0.03873151924
      -1.295656131,       4.150939087,     0.09048649897,     0.03956405596
       -1.29926823,       4.145940887,     0.08981086583,     0.04034203321
      -1.299331595,       4.148084523,     0.08915763008,     0.04095028534
      -1.302796384,       4.143487814,     0.08851417527,     0.04149878559
      -1.311717018,       4.130708523,     0.08784266833,     0.04197044428
      -1.315418391,       4.126091363,     0.08715605951,     0.04230813501
      -1.319174873,       4.121223365,     0.08654258208,     0.04314265255
      -1.319516087,       4.122061373,     0.08587707221,     0.04377698674
       -1.31993252,       4.122688301,     0.08525423057,      0.0446768781
      -1.319547637,       4.124628566,     0.08463706333,     0.04542257136
      -1.320075348,       4.124476086,     0.08400623504,     0.04614229652
      -1.322802134,       4.121606308,     0.08338169529,      0.0469629158
      -1.330233404,       4.111621527,     0.08274577064,     0.04785190419
      -1.329317667,       4.114817415,     0.08209095844,     0.04864739818
      -1.324002792,       4.124585761,     0.08145149492,     0.04952868686
      -1.325468565,        4.12355822,     0.08082829572,     0.05025727592
      -1.332093853,       4.115115438,     0.08021410642,     0.05132440217
      -1.334982612,       4.112028299,     0.07961411536,     0.05248251839
      -1.329448395,       4.123172262,     0.07903091379,     0.05353376436
      -1.339434621,       4.109016793,     0.07843245253,     0.05471244056
      -1.340212717,       4.107807609,     0.07782251972,     0.05605612046
      -1.342871189,       4.106401705,      0.0772258308,      0.0571506467
      -1.346287604,       4.101240438,     0.07659974656,     0.05818527127
      -1.349524995,       4.096991195,     0.07597330335,     0.05928656257
      -1.347136565,       4.102120148,     0.07534983024,     0.06070482263
      -1.352098185,       4.095311802,     0.07475022419,     0.06222242771
      -1.347414917,       4.103805377,     0.07413442383,     0.06366967055
      -1.360714581,       4.083903892,     0.07349741654,     0.06508299506
      -1.359670165,       4.086944967,      0.0728764159,     0.06643120871
      -1.359059295,       4.088637114,     0.07221833623,     0.06800282137
       -1.36234355,       4.084021926,     0.07154477626,     0.06980788415
      -1.362822973,       4.084244543,     0.07081665418,     0.07148634981
      -1.356686811,        4.09717625,     0.07010225364,      0.0728812822
      -1.364219374,       4.085486587,     0.06935427937,     0.07442780565
      -1.358592112,       4.093938149,     0.06857114545,     0.07590569754
       -1.36531526,       4.085868479,     0.06772810936,     0.07750095258
      -1.364325103,       4.087811764,     0.06681451487,     0.07932610402
       -1.37673584,       4.070006691,     0.06582739274,     0.08108811854
      -1.378365993,       4.068977353,     0.06479242257,     0.08268679601
      -1.386152146,       4.057937871,     0.06367478571,     0.08437570957
      -1.372368168,       4.080144177,     0.06246311944,     0.08612024773
      -1.388988709,       4.055909294,     0.06115721369,     0.08795469748
      -1.386963351,        4.06044566,     0.05974684069,     0.08966571113
      -1.385811702,        4.06301197,     0.05823405819,     0.09121327997
      -1.394703068,        4.05075085,       0.056603801,     0.09265876456
        -1.3942257,        4.05225275,      0.0548346974,     0.09422660009
      -1.388108999,       4.065327664,     0.05292460376,     0.09570378276
      -1.399380792,       4.047821665,     0.05084782005,     0.09723924088
      -1.399107287,       4.048292266,     0.04862430632,     0.09875658111
      -1.400230863,       4.049273546,      0.0462495974,      0.1002893967
      -1.400658896,       4.048716352,     0.04369441353,      0.1018954534
      -1.406850857,       4.039671734,     0.04097154047,      0.1034161083
      -1.402175085,       4.047340514,      0.0380811359,       0.104990434
      -1.411697585,       4.032654111,     0.03501605734,      0.1066356758
      -1.406077974,        4.04274033,     0.03176826864,      0.1082474899
      -1.420291612,       4.021460119,     0.02827854624,      0.1100521034
      -1.413339448,       4.033094782,       0.024616292,      0.1117576781
      -1.420906975,       4.022633896,     0.02077502141,      0.1133707709
      -1.425953305,       4.015718673,     0.01674931986,      0.1149018124
      -1.425212838,       4.017765254,     0.01256123064,      0.1164343186
      -1.422028568,       4.026401674,    0.008188671311,      0.1179556482
      -1.425505376,       4.020634655,    0.003629709955,      0.1194491935
      -1.415467459,       4.036648857,   -0.001122058396,      0.1208636691
      -1.427959657,       4.017987405,   -0.006069057208,      0.1221931411
      -1.435298274,       4.007021475,    -0.01119894408,      0.1234259028
       -1.44190276,       3.997612541,    -0.01654833293,      0.1246444713
      -1.430245033,       4.017129764,    -0.02202961441,      0.1258249738
